"사용월","호선명","지하철역","유임승차인원","무임승차인원","유임하차인원","무임하차인원","작업일자"
"202007","경부선","송탄","103067","18487","96988","17958","20200803"
"202007","경부선","신길","220648","38641","181859","35431","20200803"
"202007","경부선","서정리","147151","24379","144670","23901","20200803"
"202007","경부선","용산","846943","102338","867734","101411","20200803"
"202007","경부선","오산","225190","35969","221192","36884","20200803"
"202007","경부선","진위","35209","6336","31551","5811","20200803"
"202007","경부선","오산대","69029","13046","62501","12464","20200803"
"202007","경부선","노량진","234607","27246","222950","24724","20200803"
"202007","경부선","평택","286367","54247","282783","52713","20200803"
"202007","경부선","영등포","937670","194692","988647","194947","20200803"
"202007","경부선","천안","110315","40810","112725","41199","20200803"
"202007","경부선","석수","243990","41862","212967","39875","20200803"
"202007","경부선","지제","62634","7344","58072","6732","20200803"
"202007","경부선","성환","75834","18864","74444","18874","20200803"
"202007","경부선","신도림","91041","22361","91441","24499","20200803"
"202007","경부선","금천구청","251645","65842","243545","66663","20200803"
"202007","경부선","세류","73943","13625","68876","13300","20200803"
"202007","경부선","구로","417533","77755","430060","74925","20200803"
"202007","경부선","가산디지털단지","426257","28865","501118","32268","20200803"
"202007","경부선","금정","614038","91581","625820","92780","20200803"
"202007","경부선","병점","332358","48677","330818","47808","20200803"
"202007","경부선","직산","16958","3882","17310","3751","20200803"
"202007","경부선","남영","235913","31963","244885","34107","20200803"
"202007","경부선","광명","80904","6576","67222","6124","20200803"
"202007","경부선","대방","306976","56355","311750","56067","20200803"
"202007","경부선","두정","114386","16585","115725","16872","20200803"
"202007","경부선","안양","526729","95659","520961","99176","20200803"
"202007","경부선","당정","145796","24258","138070","23677","20200803"
"202007","경부선","성균관대","346131","43745","339244","44393","20200803"
"202007","경부선","의왕","205207","37407","202529","37301","20200803"
